嚤,mo1
嚥,jin3
嚨,lung4
嚮,hoeng2,hoeng3
嚱,he2,hei5
嚴,jim4
嚷,joeng6
嚹,laa3
嚼,zoek3
嚿,gau2,gau6
囂,hiu1
囈,ai1,ngai1
囉,lo1,lo3,lo4
囊,long4,nong2,nong4,nong6
囌,sou1
囍,hei2
囑,zuk1
囖,lo1
囗,hau2
囚,cau4
四,sei3,si3
囝,zai2,zai4
回,wui4
囟,seon2,seon3
因,jan1
囡,neoi1,neoi2,neoi4
囤,tyun4
囧,gwing2
囪,cung1,tung1
困,kwan3,wan3
囱,cung1,tung1
囹,ling4
固,gu3,gu4
囿,aau1,jaau1
圃,pou2
圄,jyu5
圈,hyun1
國,gok3,gwok3,kwok3
圍,waai4,wai4
園,jyun2,jyun4
圓,jyun2,jyun4
圖,tou4
團,tyun4
圜,waan4,won1
土,tou2
在,zoi2,zoi6
圭,gwai1
圮,pe5
地,dei2,dei6,di4
圳,zan3
圾,saap3
址,zi2
均,gwan1
坊,fong1
坎,ham1,ham2,kaan2
坐,co5,zo5,zo6
坑,haang1
坡,bo1,po1
坤,kwan1
坦,taan2
坪,ping4
坳,aau3,ngaau3
坷,ho1
坺,pet6
坼,caak3
垂,seoi4,soe4
垃,laap6
型,jing4
垢,gau3
垣,wun4
垮,kwaa1
垽,ngan6
埂,gang2
埃,aai1,oi1
埄,pung1
埋,maai4
城,seng2,seng4,sing4
埔,bou3,bou6,pou4
埕,cing4
埗,bau6,bou2,bou3,bou6
埞,deng6
域,wik6
埠,bou6,fau6
埲,bung6
執,zap1
培,pui4
基,gei1,gi6
堂,tong2,tong4
堅,gin1
堆,deoi1
堇,gan2
堡,bou2
堤,tai4,tai6
堪,ham1
堯,jiu4
報,bou2,bou3,bou5
場,coeng2,coeng4
堵,dou2
塊,faai3
塌,taap3
塑,sok3,sou3
塒,zi6
塔,taap3
塗,to4,tou4
塘,tong4
塚,cung2
塞,coi3,sak1,zat1
塢,ou3
填,tin4
塵,can4
塹,cim3
塾,suk6
境,ging2
墅,seoi5,seoi6
墈,ham3
墊,din2,din3,din6,zin1,zin2,zin3
墓,mou6
墜,zeoi2,zeoi6
增,zang1
墟,heoi1
墨,mak1,mak2,mak6
墩,dan1,dan2
墮,do6,doe3,doe6
墳,fan4
墻,coeng4
墾,han2
壁,bek3,bik1
壅,ngung1,ung1
壆,bok3
壇,taan4
壓,aat3,ngaat3,ngaat6
壘,leoi4,leoi5
壞,kwaai4,waai2,waai6
壟,lung5
壢,lek6
壤,joeng6
壩,baa3
士,si2,si4,si6
壬,jam4,jam6
壯,zong3,zong6
壹,jat1
壺,wu2,wu4
壽,sau6
夏,haa6
夔,kwai4
夕,zik6
外,ngoi2,ngoi6
夙,suk1
多,do1,doe1
夜,je2,je6
夠,gaau3,gau2,gau3,hau3
夢,mung6
夤,jan4
夥,fo2
大,daai1,daai2,daai6
天,tin1
太,taai2,taai3
夫,fu1,fu2
夭,jiu1
央,jaang1,joeng1
失,sat1
夷,ji4
夾,gaap2,gaap3,gap3,gap6,gep2,gep6,gip2,gip6
奀,an1,ang1,ngan1
奄,am1,jim1,jim2
奅,paau3
奇,gei1,ke4,kei4
奈,noi6
奉,fung2,fung6
奎,kwai1
奏,zau3
奐,wun6
契,kai3,kit3
奓,caa3
奔,ban1
奕,jik6
套,tou2,tou3
奚,hai4
奠,din6
奢,ce1
奧,ou3
奪,dyut6
奮,fan5
女,jyu5,neoi1,neoi2,neoi4,neoi5
奴,nou4
奶,laai2,naai1,naai2,naai4,naai5
奸,gaan1
她,taa1
奼,caa3,zaa3
好,hou2,hou3
如,jyu4
妃,fei1
妄,mong5
妍,jin4
妒,dou3,dou6
妓,gei6
妖,jiu1,jiu2
妗,kam5
妙,miu2,miu6
妝,zong1
妞,nau2
妥,to5
妨,fong4
妮,nei4
妯,zuk6
妳,nei5
妹,mui1,mui2,mui4,mui6
妻,cai1
妾,cip3
姆,mou5
姊,ze2,zi2
始,ci2
姍,saan1
姐,ze1,ze2,ze4
姑,gu1
姓,sing1,sing3
委,wai1,wai2
姚,jiu4
姜,goeng1
姣,gaau2,haau4,haau6
姥,lou5,mou5
姦,gaan1
姨,ji1,ji4
姩,lin1,nin1
姪,zat2,zat6
姬,gei1
姻,jan1
姿,zi1
威,waai1,wai1
娃,waa1,waa4
娉,ping1
娌,lei5
娓,mei5
娘,loeng1,loeng2,noeng1,noeng2,noeng4
娛,jyu4
娜,naa4,no2,no5
娟,gyun1
娥,ngo4
娩,min5
娶,ceoi2,cou2
